partner,geo,year,age,value
ES,LT,2016,Y10-14,59.0
ES,LT,2016,Y15-19,35.0
ES,LT,2016,Y15-64,761.0
ES,LT,2016,Y20-24,73.0
ES,LT,2016,Y25-29,140.0
ES,LT,2016,Y30-34,69.0
ES,LT,2016,Y35-39,81.0
ES,LT,2016,Y40-44,63.0
ES,LT,2016,Y45-49,29.0
ES,LT,2016,Y5-9,30.0
ES,LT,2016,Y50-54,108.0
ES,LT,2016,Y55-59,103.0
ES,LT,2016,Y60-64,60.0
ES,LT,2016,Y65-69,22.0
ES,LT,2016,Y70-74,2.0
ES,LT,2016,Y75-79,3.0
ES,LT,2016,Y80-84,0.0
ES,LT,2016,Y85-89,0.0
ES,LT,2016,Y90-94,0.0
ES,LT,2016,Y95-99,0.0
ES,LT,2016,Y_GE100,0.0
ES,LT,2016,Y_GE65,27.0
ES,LT,2016,Y_GE85,0.0
ES,LT,2016,Y_LT15,125.0
ES,LT,2016,Y_LT5,36.0
ES,LT,2017,Y10-14,59.0
ES,LT,2017,Y15-19,65.0
ES,LT,2017,Y15-64,685.0
ES,LT,2017,Y20-24,148.0
ES,LT,2017,Y25-29,112.0
ES,LT,2017,Y30-34,57.0
ES,LT,2017,Y35-39,46.0
ES,LT,2017,Y40-44,29.0
ES,LT,2017,Y45-49,11.0
ES,LT,2017,Y5-9,59.0
ES,LT,2017,Y50-54,51.0
ES,LT,2017,Y55-59,97.0
ES,LT,2017,Y60-64,69.0
ES,LT,2017,Y65-69,25.0
ES,LT,2017,Y70-74,10.0
ES,LT,2017,Y75-79,6.0
ES,LT,2017,Y80-84,1.0
ES,LT,2017,Y85-89,0.0
ES,LT,2017,Y90-94,0.0
ES,LT,2017,Y95-99,0.0
ES,LT,2017,Y_GE100,0.0
ES,LT,2017,Y_GE65,42.0
ES,LT,2017,Y_GE85,0.0
ES,LT,2017,Y_LT15,147.0
ES,LT,2017,Y_LT5,29.0
ES,LT,2018,Y10-14,89.0
ES,LT,2018,Y15-19,71.0
ES,LT,2018,Y15-64,681.0
ES,LT,2018,Y20-24,70.0
ES,LT,2018,Y25-29,105.0
ES,LT,2018,Y30-34,106.0
ES,LT,2018,Y35-39,29.0
ES,LT,2018,Y40-44,38.0
ES,LT,2018,Y45-49,22.0
ES,LT,2018,Y5-9,48.0
ES,LT,2018,Y50-54,48.0
ES,LT,2018,Y55-59,86.0
ES,LT,2018,Y60-64,106.0
ES,LT,2018,Y65-69,25.0
ES,LT,2018,Y70-74,13.0
ES,LT,2018,Y75-79,8.0
ES,LT,2018,Y80-84,0.0
ES,LT,2018,Y85-89,1.0
ES,LT,2018,Y90-94,0.0
ES,LT,2018,Y95-99,0.0
ES,LT,2018,Y_GE100,0.0
ES,LT,2018,Y_GE65,47.0
ES,LT,2018,Y_GE85,1.0
ES,LT,2018,Y_LT15,183.0
ES,LT,2018,Y_LT5,46.0
ES,LT,2019,Y10-14,101.0
ES,LT,2019,Y15-19,76.0
ES,LT,2019,Y15-64,718.0
ES,LT,2019,Y20-24,117.0
ES,LT,2019,Y25-29,123.0
ES,LT,2019,Y30-34,54.0
ES,LT,2019,Y35-39,53.0
ES,LT,2019,Y40-44,34.0
ES,LT,2019,Y45-49,33.0
ES,LT,2019,Y5-9,28.0
ES,LT,2019,Y50-54,34.0
ES,LT,2019,Y55-59,111.0
ES,LT,2019,Y60-64,83.0
ES,LT,2019,Y65-69,26.0
ES,LT,2019,Y70-74,15.0
ES,LT,2019,Y75-79,4.0
ES,LT,2019,Y80-84,0.0
ES,LT,2019,Y85-89,0.0
ES,LT,2019,Y90-94,0.0
ES,LT,2019,Y95-99,0.0
ES,LT,2019,Y_GE100,0.0
ES,LT,2019,Y_GE65,45.0
ES,LT,2019,Y_GE85,0.0
ES,LT,2019,Y_LT15,181.0
ES,LT,2019,Y_LT5,52.0
ES,LT,2020,Y10-14,71.0
ES,LT,2020,Y15-19,66.0
ES,LT,2020,Y15-64,699.0
ES,LT,2020,Y20-24,142.0
ES,LT,2020,Y25-29,126.0
ES,LT,2020,Y30-34,70.0
ES,LT,2020,Y35-39,64.0
ES,LT,2020,Y40-44,56.0
ES,LT,2020,Y45-49,38.0
ES,LT,2020,Y5-9,42.0
ES,LT,2020,Y50-54,33.0
ES,LT,2020,Y55-59,46.0
ES,LT,2020,Y60-64,58.0
ES,LT,2020,Y65-69,20.0
ES,LT,2020,Y70-74,17.0
ES,LT,2020,Y75-79,0.0
ES,LT,2020,Y80-84,0.0
ES,LT,2020,Y85-89,1.0
ES,LT,2020,Y90-94,0.0
ES,LT,2020,Y95-99,0.0
ES,LT,2020,Y_GE100,0.0
ES,LT,2020,Y_GE65,38.0
ES,LT,2020,Y_GE85,1.0
ES,LT,2020,Y_LT15,147.0
ES,LT,2020,Y_LT5,34.0
ES,LT,2021,UNK,0.0
ES,LT,2021,Y10-14,21.0
ES,LT,2021,Y15-19,15.0
ES,LT,2021,Y15-64,459.0
ES,LT,2021,Y20-24,47.0
ES,LT,2021,Y25-29,81.0
ES,LT,2021,Y30-34,64.0
ES,LT,2021,Y35-39,46.0
ES,LT,2021,Y40-44,37.0
ES,LT,2021,Y45-49,43.0
ES,LT,2021,Y5-9,23.0
ES,LT,2021,Y50-54,48.0
ES,LT,2021,Y55-59,48.0
ES,LT,2021,Y60-64,30.0
ES,LT,2021,Y65-69,18.0
ES,LT,2021,Y70-74,10.0
ES,LT,2021,Y75-79,7.0
ES,LT,2021,Y80-84,7.0
ES,LT,2021,Y85-89,8.0
ES,LT,2021,Y90-94,1.0
ES,LT,2021,Y95-99,0.0
ES,LT,2021,Y_GE100,0.0
ES,LT,2021,Y_GE65,51.0
ES,LT,2021,Y_GE85,9.0
ES,LT,2021,Y_LT15,78.0
ES,LT,2021,Y_LT5,34.0
ES,LT,2022,Y10-14,13.0
ES,LT,2022,Y15-19,7.0
ES,LT,2022,Y15-64,463.0
ES,LT,2022,Y20-24,31.0
ES,LT,2022,Y25-29,59.0
ES,LT,2022,Y30-34,83.0
ES,LT,2022,Y35-39,60.0
ES,LT,2022,Y40-44,59.0
ES,LT,2022,Y45-49,30.0
ES,LT,2022,Y5-9,10.0
ES,LT,2022,Y50-54,31.0
ES,LT,2022,Y55-59,41.0
ES,LT,2022,Y60-64,62.0
ES,LT,2022,Y65-69,64.0
ES,LT,2022,Y70-74,16.0
ES,LT,2022,Y75-79,0.0
ES,LT,2022,Y80-84,0.0
ES,LT,2022,Y85-89,0.0
ES,LT,2022,Y95-99,0.0
ES,LT,2022,Y_GE100,0.0
ES,LT,2022,Y_GE65,81.0
ES,LT,2022,Y_LT15,43.0
ES,LT,2022,Y_LT5,20.0
ES,LT,2023,UNK,0.0
ES,LT,2023,Y10-14,10.0
ES,LT,2023,Y15-19,10.0
ES,LT,2023,Y15-64,398.0
ES,LT,2023,Y20-24,40.0
ES,LT,2023,Y25-29,50.0
ES,LT,2023,Y30-34,50.0
ES,LT,2023,Y35-39,57.0
ES,LT,2023,Y40-44,54.0
ES,LT,2023,Y45-49,49.0
ES,LT,2023,Y5-9,14.0
ES,LT,2023,Y50-54,38.0
ES,LT,2023,Y55-59,24.0
ES,LT,2023,Y60-64,26.0
ES,LT,2023,Y65-69,18.0
ES,LT,2023,Y70-74,15.0
ES,LT,2023,Y75-79,16.0
ES,LT,2023,Y90-94,0.0
ES,LT,2023,Y95-99,0.0
ES,LT,2023,Y_GE100,0.0
ES,LT,2023,Y_GE65,62.0
ES,LT,2023,Y_LT15,53.0
ES,LT,2023,Y_LT5,29.0
ES,LU,2003,Y10-14,1.0
ES,LU,2003,Y15-19,4.0
ES,LU,2003,Y20-24,1.0
ES,LU,2003,Y25-29,2.0
ES,LU,2003,Y30-34,4.0
ES,LU,2003,Y35-39,1.0
ES,LU,2003,Y40-44,3.0
ES,LU,2003,Y45-49,4.0
ES,LU,2003,Y5-9,2.0
ES,LU,2003,Y50-54,2.0
ES,LU,2003,Y55-59,1.0
ES,LU,2003,Y60-64,0.0
ES,LU,2003,Y65-69,2.0
ES,LU,2003,Y70-74,0.0
ES,LU,2003,Y75-79,0.0
ES,LU,2003,Y80-84,0.0
ES,LU,2003,Y_GE65,3.0
ES,LU,2003,Y_GE85,1.0
ES,LU,2003,Y_LT5,0.0
ES,LU,2004,Y10-14,0.0
ES,LU,2004,Y15-19,0.0
ES,LU,2004,Y20-24,1.0
ES,LU,2004,Y25-29,2.0
ES,LU,2004,Y30-34,0.0
ES,LU,2004,Y35-39,1.0
ES,LU,2004,Y40-44,1.0
ES,LU,2004,Y45-49,1.0
ES,LU,2004,Y5-9,0.0
ES,LU,2004,Y50-54,0.0
ES,LU,2004,Y55-59,0.0
ES,LU,2004,Y60-64,2.0
ES,LU,2004,Y65-69,1.0
ES,LU,2004,Y70-74,0.0
ES,LU,2004,Y75-79,1.0
ES,LU,2004,Y80-84,0.0
ES,LU,2004,Y_GE65,2.0
ES,LU,2004,Y_GE85,0.0
ES,LU,2004,Y_LT5,0.0
ES,LU,2005,Y10-14,2.0
ES,LU,2005,Y15-19,1.0
ES,LU,2005,Y20-24,1.0
ES,LU,2005,Y25-29,1.0
ES,LU,2005,Y30-34,1.0
ES,LU,2005,Y35-39,4.0
ES,LU,2005,Y40-44,2.0
ES,LU,2005,Y45-49,2.0
ES,LU,2005,Y5-9,0.0
ES,LU,2005,Y50-54,3.0
ES,LU,2005,Y55-59,1.0
ES,LU,2005,Y60-64,1.0
ES,LU,2005,Y65-69,2.0
ES,LU,2005,Y70-74,0.0
ES,LU,2005,Y75-79,0.0
ES,LU,2005,Y80-84,1.0
ES,LU,2005,Y_GE65,3.0
ES,LU,2005,Y_GE85,0.0
ES,LU,2005,Y_LT5,1.0
ES,LU,2006,Y10-14,0.0
ES,LU,2006,Y15-19,1.0
ES,LU,2006,Y20-24,0.0
ES,LU,2006,Y25-29,0.0
ES,LU,2006,Y30-34,4.0
ES,LU,2006,Y35-39,7.0
ES,LU,2006,Y40-44,2.0
ES,LU,2006,Y45-49,1.0
ES,LU,2006,Y5-9,4.0
ES,LU,2006,Y50-54,1.0
ES,LU,2006,Y55-59,0.0
ES,LU,2006,Y60-64,1.0
ES,LU,2006,Y65-69,1.0
ES,LU,2006,Y70-74,0.0
ES,LU,2006,Y75-79,0.0
ES,LU,2006,Y80-84,0.0
ES,LU,2006,Y_GE65,1.0
ES,LU,2006,Y_GE85,0.0
ES,LU,2006,Y_LT15,7.0
ES,LU,2006,Y_LT5,3.0
ES,LU,2007,Y10-14,2.0
ES,LU,2007,Y15-19,3.0
ES,LU,2007,Y20-24,1.0
ES,LU,2007,Y25-29,0.0
ES,LU,2007,Y30-34,2.0
ES,LU,2007,Y35-39,5.0
ES,LU,2007,Y40-44,1.0
ES,LU,2007,Y45-49,3.0
ES,LU,2007,Y5-9,0.0
ES,LU,2007,Y50-54,0.0
ES,LU,2007,Y55-59,3.0
ES,LU,2007,Y60-64,0.0
ES,LU,2007,Y65-69,2.0
ES,LU,2007,Y70-74,1.0
ES,LU,2007,Y75-79,0.0
ES,LU,2007,Y80-84,0.0
ES,LU,2007,Y_GE65,4.0
ES,LU,2007,Y_GE85,1.0
ES,LU,2007,Y_LT5,0.0
ES,NL,2020,UNK,0.0
ES,NL,2023,UNK,0.0
ES,NO,2013,Y10-14,99.0
ES,NO,2013,Y15-19,106.0
ES,NO,2013,Y15-64,1778.0
ES,NO,2013,Y20-24,257.0
ES,NO,2013,Y25-29,317.0
ES,NO,2013,Y30-34,322.0
ES,NO,2013,Y35-39,294.0
ES,NO,2013,Y40-44,189.0
ES,NO,2013,Y45-49,127.0
ES,NO,2013,Y5-9,119.0
ES,NO,2013,Y50-54,80.0
ES,NO,2013,Y55-59,57.0
ES,NO,2013,Y60-64,29.0
ES,NO,2013,Y65-69,53.0
ES,NO,2013,Y70-74,51.0
ES,NO,2013,Y75-79,43.0
ES,NO,2013,Y80-84,18.0
ES,NO,2013,Y85-89,8.0
ES,NO,2013,Y90-94,0.0
ES,NO,2013,Y95-99,0.0
ES,NO,2013,Y_GE100,0.0
ES,NO,2013,Y_GE65,173.0
ES,NO,2013,Y_GE85,8.0
ES,NO,2013,Y_LT15,363.0
ES,NO,2013,Y_LT5,145.0
ES,NO,2014,UNK,0.0
ES,NO,2014,Y10-14,80.0
ES,NO,2014,Y15-19,93.0
ES,NO,2014,Y15-64,1591.0
ES,NO,2014,Y20-24,217.0
ES,NO,2014,Y25-29,287.0
ES,NO,2014,Y30-34,288.0
ES,NO,2014,Y35-39,270.0
ES,NO,2014,Y40-44,185.0
ES,NO,2014,Y45-49,105.0
ES,NO,2014,Y5-9,103.0
ES,NO,2014,Y50-54,85.0
ES,NO,2014,Y55-59,34.0
ES,NO,2014,Y60-64,27.0
ES,NO,2014,Y65-69,56.0
ES,NO,2014,Y70-74,43.0
ES,NO,2014,Y75-79,51.0
ES,NO,2014,Y80-84,17.0
ES,NO,2014,Y85-89,9.0
ES,NO,2014,Y90-94,4.0
ES,NO,2014,Y95-99,0.0
ES,NO,2014,Y_GE100,0.0
ES,NO,2014,Y_GE65,180.0
ES,NO,2014,Y_GE85,13.0
ES,NO,2014,Y_LT15,313.0
ES,NO,2014,Y_LT5,130.0
ES,NO,2015,UNK,0.0
ES,NO,2015,Y10-14,93.0
ES,NO,2015,Y15-19,91.0
ES,NO,2015,Y15-64,1325.0
ES,NO,2015,Y20-24,188.0
ES,NO,2015,Y25-29,232.0
ES,NO,2015,Y30-34,212.0
ES,NO,2015,Y35-39,216.0
ES,NO,2015,Y40-44,160.0
ES,NO,2015,Y45-49,95.0
ES,NO,2015,Y5-9,110.0
ES,NO,2015,Y50-54,69.0
ES,NO,2015,Y55-59,41.0
ES,NO,2015,Y60-64,21.0
ES,NO,2015,Y65-69,33.0
ES,NO,2015,Y70-74,39.0
ES,NO,2015,Y75-79,31.0
ES,NO,2015,Y80-84,20.0
ES,NO,2015,Y85-89,5.0
ES,NO,2015,Y90-94,3.0
ES,NO,2015,Y95-99,0.0
ES,NO,2015,Y_GE100,0.0
ES,NO,2015,Y_GE65,131.0
ES,NO,2015,Y_GE85,8.0
ES,NO,2015,Y_LT15,312.0
ES,NO,2015,Y_LT5,109.0
ES,NO,2016,UNK,0.0
ES,NO,2016,Y10-14,68.0
ES,NO,2016,Y15-19,84.0
ES,NO,2016,Y15-64,1158.0
ES,NO,2016,Y20-24,198.0
ES,NO,2016,Y25-29,181.0
ES,NO,2016,Y30-34,161.0
ES,NO,2016,Y35-39,149.0
ES,NO,2016,Y40-44,154.0
ES,NO,2016,Y45-49,87.0
ES,NO,2016,Y5-9,64.0
ES,NO,2016,Y50-54,67.0
ES,NO,2016,Y55-59,48.0
ES,NO,2016,Y60-64,29.0
ES,NO,2016,Y65-69,29.0
ES,NO,2016,Y70-74,37.0
ES,NO,2016,Y75-79,35.0
ES,NO,2016,Y80-84,17.0
ES,NO,2016,Y85-89,11.0
ES,NO,2016,Y90-94,3.0
ES,NO,2016,Y95-99,0.0
ES,NO,2016,Y_GE100,0.0
ES,NO,2016,Y_GE65,132.0
ES,NO,2016,Y_GE85,14.0
ES,NO,2016,Y_LT15,202.0
ES,NO,2016,Y_LT5,70.0
ES,NO,2017,Y10-14,67.0
ES,NO,2017,Y15-19,73.0
ES,NO,2017,Y15-64,1022.0
ES,NO,2017,Y20-24,200.0
ES,NO,2017,Y25-29,144.0
ES,NO,2017,Y30-34,170.0
ES,NO,2017,Y35-39,143.0
ES,NO,2017,Y40-44,115.0
ES,NO,2017,Y45-49,75.0
ES,NO,2017,Y5-9,65.0
ES,NO,2017,Y50-54,54.0
ES,NO,2017,Y55-59,30.0
ES,NO,2017,Y60-64,18.0
ES,NO,2017,Y65-69,22.0
ES,NO,2017,Y70-74,27.0
ES,NO,2017,Y75-79,44.0
ES,NO,2017,Y80-84,23.0
ES,NO,2017,Y85-89,8.0
ES,NO,2017,Y90-94,1.0
ES,NO,2017,Y95-99,1.0
ES,NO,2017,Y_GE100,0.0
ES,NO,2017,Y_GE65,126.0
ES,NO,2017,Y_GE85,10.0
ES,NO,2017,Y_LT15,230.0
ES,NO,2017,Y_LT5,98.0
ES,NO,2018,UNK,0.0
ES,NO,2018,Y10-14,52.0
ES,NO,2018,Y15-19,71.0
ES,NO,2018,Y15-64,971.0
ES,NO,2018,Y20-24,176.0
ES,NO,2018,Y25-29,180.0
ES,NO,2018,Y30-34,136.0
ES,NO,2018,Y35-39,121.0
ES,NO,2018,Y40-44,105.0
ES,NO,2018,Y45-49,81.0
ES,NO,2018,Y5-9,54.0
ES,NO,2018,Y50-54,52.0
ES,NO,2018,Y55-59,31.0
ES,NO,2018,Y60-64,18.0
ES,NO,2018,Y65-69,35.0
ES,NO,2018,Y70-74,35.0
ES,NO,2018,Y75-79,42.0
ES,NO,2018,Y80-84,20.0
ES,NO,2018,Y85-89,10.0
ES,NO,2018,Y90-94,1.0
ES,NO,2018,Y95-99,0.0
ES,NO,2018,Y_GE100,0.0
ES,NO,2018,Y_GE65,143.0
ES,NO,2018,Y_GE85,11.0
ES,NO,2018,Y_LT15,191.0
ES,NO,2018,Y_LT5,85.0
ES,NO,2019,UNK,0.0
ES,NO,2019,Y10-14,54.0
ES,NO,2019,Y15-19,89.0
ES,NO,2019,Y15-64,1109.0
ES,NO,2019,Y20-24,251.0
ES,NO,2019,Y25-29,190.0
ES,NO,2019,Y30-34,148.0
ES,NO,2019,Y35-39,124.0
ES,NO,2019,Y40-44,109.0
ES,NO,2019,Y45-49,84.0
ES,NO,2019,Y5-9,42.0
ES,NO,2019,Y50-54,58.0
ES,NO,2019,Y55-59,36.0
ES,NO,2019,Y60-64,20.0
ES,NO,2019,Y65-69,38.0
ES,NO,2019,Y70-74,36.0
ES,NO,2019,Y75-79,46.0
ES,NO,2019,Y80-84,20.0
ES,NO,2019,Y85-89,11.0
ES,NO,2019,Y90-94,2.0
ES,NO,2019,Y95-99,0.0
ES,NO,2019,Y_GE100,0.0
ES,NO,2019,Y_GE65,153.0
ES,NO,2019,Y_GE85,13.0
ES,NO,2019,Y_LT15,174.0
ES,NO,2019,Y_LT5,78.0
ES,NO,2020,UNK,0.0
ES,NO,2020,Y10-14,67.0
ES,NO,2020,Y15-19,62.0
ES,NO,2020,Y15-64,981.0
ES,NO,2020,Y20-24,152.0
ES,NO,2020,Y25-29,184.0
ES,NO,2020,Y30-34,128.0
ES,NO,2020,Y35-39,117.0
ES,NO,2020,Y40-44,105.0
ES,NO,2020,Y45-49,85.0
ES,NO,2020,Y5-9,44.0
ES,NO,2020,Y50-54,74.0
ES,NO,2020,Y55-59,39.0
ES,NO,2020,Y60-64,35.0
ES,NO,2020,Y65-69,33.0
ES,NO,2020,Y70-74,49.0
ES,NO,2020,Y75-79,31.0
ES,NO,2020,Y80-84,29.0
ES,NO,2020,Y85-89,8.0
ES,NO,2020,Y90-94,2.0
ES,NO,2020,Y95-99,0.0
ES,NO,2020,Y_GE100,0.0
ES,NO,2020,Y_GE65,152.0
ES,NO,2020,Y_GE85,10.0
ES,NO,2020,Y_LT15,165.0
ES,NO,2020,Y_LT5,54.0
ES,NO,2021,Y10-14,68.0
ES,NO,2021,Y15-19,78.0
ES,NO,2021,Y15-64,1576.0
ES,NO,2021,Y20-24,318.0
ES,NO,2021,Y25-29,316.0
ES,NO,2021,Y30-34,230.0
ES,NO,2021,Y35-39,186.0
ES,NO,2021,Y40-44,171.0
ES,NO,2021,Y45-49,105.0
ES,NO,2021,Y5-9,74.0
ES,NO,2021,Y50-54,89.0
ES,NO,2021,Y55-59,53.0
ES,NO,2021,Y60-64,30.0
ES,NO,2021,Y65-69,22.0
ES,NO,2021,Y70-74,22.0
ES,NO,2021,Y75-79,38.0
ES,NO,2021,Y80-84,18.0
ES,NO,2021,Y85-89,1.0
ES,NO,2021,Y90-94,3.0
ES,NO,2021,Y95-99,1.0
ES,NO,2021,Y_GE100,0.0
ES,NO,2021,Y_GE65,105.0
ES,NO,2021,Y_GE85,5.0
ES,NO,2021,Y_LT15,221.0
ES,NO,2021,Y_LT5,79.0
ES,NO,2022,Y10-14,62.0
ES,NO,2022,Y15-19,85.0
ES,NO,2022,Y15-64,1676.0
ES,NO,2022,Y20-24,374.0
ES,NO,2022,Y25-29,358.0
ES,NO,2022,Y30-34,207.0
ES,NO,2022,Y35-39,187.0
ES,NO,2022,Y40-44,161.0
ES,NO,2022,Y45-49,133.0
ES,NO,2022,Y5-9,91.0
ES,NO,2022,Y50-54,100.0
ES,NO,2022,Y55-59,48.0
ES,NO,2022,Y60-64,23.0
ES,NO,2022,Y65-69,27.0
ES,NO,2022,Y70-74,25.0
ES,NO,2022,Y75-79,27.0
ES,NO,2022,Y80-84,14.0
ES,NO,2022,Y85-89,11.0
ES,NO,2022,Y90-94,4.0
ES,NO,2022,Y95-99,0.0
ES,NO,2022,Y_GE100,0.0
ES,NO,2022,Y_GE65,108.0
ES,NO,2022,Y_GE85,15.0
ES,NO,2022,Y_LT15,240.0
ES,NO,2022,Y_LT5,87.0
ES,NO,2023,UNK,0.0
ES,NO,2023,Y10-14,63.0
ES,NO,2023,Y15-19,91.0
ES,NO,2023,Y15-64,1642.0
ES,NO,2023,Y20-24,371.0
ES,NO,2023,Y25-29,374.0
ES,NO,2023,Y30-34,231.0
ES,NO,2023,Y35-39,179.0
ES,NO,2023,Y40-44,135.0
ES,NO,2023,Y45-49,120.0
ES,NO,2023,Y5-9,71.0
ES,NO,2023,Y50-54,80.0
ES,NO,2023,Y55-59,37.0
ES,NO,2023,Y60-64,24.0
ES,NO,2023,Y65-69,15.0
ES,NO,2023,Y70-74,23.0
ES,NO,2023,Y75-79,18.0
ES,NO,2023,Y80-84,6.0
ES,NO,2023,Y85-89,4.0
ES,NO,2023,Y90-94,3.0
ES,NO,2023,Y95-99,0.0
ES,NO,2023,Y_GE100,0.0
ES,NO,2023,Y_GE65,69.0
ES,NO,2023,Y_GE85,7.0
ES,NO,2023,Y_LT15,208.0
ES,NO,2023,Y_LT5,74.0
ES,OTHER,2020,UNK,0.0
ES,OTHER,2020,Y10-14,1.0
ES,OTHER,2020,Y15-19,1.0
ES,OTHER,2020,Y15-64,23.0
ES,OTHER,2020,Y20-24,13.0
ES,OTHER,2020,Y25-29,0.0
ES,OTHER,2020,Y30-34,1.0
ES,OTHER,2020,Y35-39,5.0
ES,OTHER,2020,Y40-44,2.0
ES,OTHER,2020,Y45-49,1.0
ES,OTHER,2020,Y5-9,0.0
ES,OTHER,2020,Y50-54,0.0
ES,OTHER,2020,Y55-59,0.0
ES,OTHER,2020,Y60-64,0.0
ES,OTHER,2020,Y65-69,0.0
ES,OTHER,2020,Y70-74,0.0
ES,OTHER,2020,Y75-79,0.0
ES,OTHER,2020,Y80-84,0.0
ES,OTHER,2020,Y85-89,0.0
ES,OTHER,2020,Y90-94,0.0
ES,OTHER,2020,Y95-99,0.0
ES,OTHER,2020,Y_GE100,0.0
ES,OTHER,2020,Y_GE65,0.0
ES,OTHER,2020,Y_GE85,0.0
ES,OTHER,2020,Y_LT15,3.0
ES,OTHER,2020,Y_LT5,2.0
ES,OTHER,2021,Y10-14,0.0
ES,OTHER,2021,Y15-19,0.0
ES,OTHER,2021,Y15-64,7.0
ES,OTHER,2021,Y20-24,2.0
ES,OTHER,2021,Y25-29,1.0
ES,OTHER,2021,Y30-34,1.0
ES,OTHER,2021,Y35-39,1.0
ES,OTHER,2021,Y40-44,1.0
ES,OTHER,2021,Y45-49,0.0
ES,OTHER,2021,Y5-9,0.0
ES,OTHER,2021,Y50-54,1.0
ES,OTHER,2021,Y55-59,0.0
ES,OTHER,2021,Y60-64,0.0
ES,OTHER,2021,Y65-69,0.0
ES,OTHER,2021,Y70-74,0.0
ES,OTHER,2021,Y75-79,0.0
ES,OTHER,2021,Y80-84,0.0
ES,OTHER,2021,Y85-89,0.0
ES,OTHER,2021,Y90-94,0.0
ES,OTHER,2021,Y95-99,0.0
ES,OTHER,2021,Y_GE100,0.0
ES,OTHER,2021,Y_GE65,0.0
ES,OTHER,2021,Y_GE85,0.0
ES,OTHER,2021,Y_LT15,0.0
ES,OTHER,2021,Y_LT5,0.0
ES,PL,2004,Y10-14,5.0
ES,PL,2004,Y15-19,4.0
ES,PL,2004,Y20-24,5.0
ES,PL,2004,Y25-29,9.0
ES,PL,2004,Y30-34,8.0
ES,PL,2004,Y35-39,6.0
ES,PL,2004,Y40-44,5.0
ES,PL,2004,Y45-49,2.0
ES,PL,2004,Y5-9,4.0
ES,PL,2004,Y50-54,1.0
ES,PL,2004,Y55-59,0.0
ES,PL,2004,Y60-64,0.0
ES,PL,2004,Y65-69,0.0
ES,PL,2004,Y70-74,0.0
ES,PL,2004,Y75-79,0.0
ES,PL,2004,Y80-84,1.0
ES,PL,2004,Y_GE65,1.0
ES,PL,2004,Y_GE85,0.0
ES,PL,2004,Y_LT15,62.0
ES,PL,2004,Y_LT5,53.0
ES,PL,2005,Y10-14,2.0
ES,PL,2005,Y15-19,2.0
ES,PL,2005,Y20-24,4.0
ES,PL,2005,Y25-29,7.0
ES,PL,2005,Y30-34,10.0
ES,PL,2005,Y35-39,4.0
ES,PL,2005,Y40-44,1.0
ES,PL,2005,Y45-49,3.0
ES,PL,2005,Y5-9,8.0
ES,PL,2005,Y50-54,1.0
ES,PL,2005,Y55-59,0.0
ES,PL,2005,Y60-64,1.0
ES,PL,2005,Y65-69,1.0
ES,PL,2005,Y75-79,1.0
ES,PL,2005,Y80-84,1.0
ES,PL,2005,Y_GE65,3.0
ES,PL,2005,Y_LT15,70.0
ES,PL,2005,Y_LT5,60.0
ES,PL,2006,Y10-14,2.0
ES,PL,2006,Y15-19,4.0
ES,PL,2006,Y20-24,14.0
ES,PL,2006,Y25-29,10.0
ES,PL,2006,Y30-34,20.0
ES,PL,2006,Y35-39,4.0
ES,PL,2006,Y40-44,10.0
ES,PL,2006,Y45-49,5.0
ES,PL,2006,Y5-9,6.0
ES,PL,2006,Y50-54,6.0
ES,PL,2006,Y55-59,8.0
ES,PL,2006,Y60-64,4.0
ES,PL,2006,Y_LT15,60.0
ES,PL,2006,Y_LT5,52.0
ES,PL,2007,Y10-14,3.0
ES,PL,2007,Y15-19,8.0
ES,PL,2007,Y20-24,32.0
ES,PL,2007,Y25-29,38.0
ES,PL,2007,Y30-34,24.0
ES,PL,2007,Y35-39,17.0
ES,PL,2007,Y40-44,10.0
ES,PL,2007,Y45-49,10.0
ES,PL,2007,Y5-9,10.0
ES,PL,2007,Y50-54,5.0
ES,PL,2007,Y55-59,3.0
ES,PL,2007,Y60-64,1.0
ES,PL,2007,Y65-69,1.0
ES,PL,2007,Y70-74,0.0
ES,PL,2007,Y75-79,1.0
ES,PL,2007,Y80-84,0.0
ES,PL,2007,Y_GE65,2.0
ES,PL,2007,Y_GE85,0.0
ES,PL,2007,Y_LT5,50.0
ES,RO,2013,Y10-14,2676.0
ES,RO,2013,Y15-19,2486.0
ES,RO,2013,Y15-64,56751.0
ES,RO,2013,Y20-24,6649.0
ES,RO,2013,Y25-29,10668.0
ES,RO,2013,Y30-34,10767.0
ES,RO,2013,Y35-39,6891.0
ES,RO,2013,Y40-44,6855.0
ES,RO,2013,Y45-49,4622.0
ES,RO,2013,Y5-9,3686.0
ES,RO,2013,Y50-54,3497.0
ES,RO,2013,Y55-59,2723.0
ES,RO,2013,Y60-64,1593.0
ES,RO,2013,Y65-69,670.0
ES,RO,2013,Y70-74,283.0
ES,RO,2013,Y75-79,138.0
ES,RO,2013,Y80-84,37.0
ES,RO,2013,Y85-89,3.0
ES,RO,2013,Y90-94,2.0
ES,RO,2013,Y95-99,0.0
ES,RO,2013,Y_GE100,0.0
ES,RO,2013,Y_GE65,1133.0
ES,RO,2013,Y_GE85,5.0
ES,RO,2013,Y_LT15,9280.0
