investor,host,year,position_mio_eur,income_mio_eur
IT,SI,2018,3.8,118.6
IT,SI,2019,7.6,96.7
IT,SI,2020,10.4,67.2
IT,SI,2021,16.1,72.6
IT,SI,2022,6.1,140.3
IT,SI,2023,3.9,166.8
IT,SI,2024,8.4,169.2
IT,SK,2013,4.5,244.4
IT,SK,2014,3.9,132.9
IT,SK,2015,10.0,89.5
IT,SK,2016,5.0,85.9
IT,SK,2017,25.1,104.4
IT,SK,2018,13.5,147.7
IT,SK,2019,10.4,65.7
IT,SK,2020,16.6,12.8
IT,SK,2021,17.0,56.9
IT,SK,2022,34.5,51.1
IT,SK,2023,42.3,52.5
IT,SK,2024,50.8,40.6
IT,UK,2013,3744.4,2212.6
IT,UK,2014,12355.9,1091.4
IT,UK,2015,9846.0,355.4
IT,UK,2016,5707.4,1013.0
IT,UK,2017,4797.6,1487.7
IT,UK,2018,6345.9,589.2
IT,UK,2019,7482.3,721.9
IT,UK,2020,10712.2,2022.4
IT,UK,2021,11785.9,866.3
IT,UK,2022,9847.6,958.3
IT,UK,2023,6687.9,2209.4
IT,UK,2024,7386.0,3310.6
LT,AT,2013,0.8,
LT,AT,2014,1.9,0.0
LT,AT,2015,2.7,0.0
LT,AT,2016,25.4,0.0
LT,AT,2017,9.1,0.0
LT,AT,2018,6.4,0.0
LT,AT,2019,17.6,-0.1
LT,AT,2020,14.7,0.2
LT,AT,2021,11.7,-0.3
LT,AT,2022,9.9,-0.4
LT,AT,2023,11.5,-0.3
LT,AT,2024,8.8,0.1
LT,BE,2013,9.6,0.0
LT,BE,2014,10.2,0.4
LT,BE,2015,9.7,0.6
LT,BE,2018,,1.0
LT,BE,2019,,1.8
LT,BE,2020,26.8,2.3
LT,BE,2021,16.2,1.6
LT,BE,2022,19.0,-0.3
LT,BE,2023,15.8,1.4
LT,BG,2013,,-1.0
LT,BG,2014,1.5,-0.9
LT,BG,2015,1.6,0.3
LT,BG,2016,0.8,5.6
LT,BG,2017,,0.1
LT,BG,2018,,3.0
LT,BG,2019,,-8.6
LT,BG,2020,1.6,6.1
LT,BG,2021,1.8,2.3
LT,BG,2022,6.0,7.2
LT,BG,2023,12.1,6.0
LT,BG,2024,,12.6
LT,CH,2013,27.6,0.0
LT,CH,2014,56.5,0.0
LT,CH,2015,146.3,0.0
LT,CH,2016,262.9,0.0
LT,CH,2017,,0.0
LT,CH,2018,,0.0
LT,CH,2019,,0.0
LT,CH,2020,419.5,0.4
LT,CH,2021,481.4,0.4
LT,CH,2022,321.7,0.7
LT,CH,2023,405.2,0.4
LT,CH,2024,,2.2
LT,CY,2013,,13.4
LT,CY,2014,,32.1
LT,CY,2015,21.5,-1.1
LT,CY,2016,28.7,-2.6
LT,CY,2017,18.4,2.8
LT,CY,2018,22.6,41.3
LT,CY,2019,30.0,2.9
LT,CY,2020,57.8,-12.9
LT,CY,2021,40.8,-9.2
LT,CY,2022,47.0,-6.5
LT,CY,2023,70.2,59.4
LT,CY,2024,74.7,31.2
LT,CZ,2013,5.6,-0.1
LT,CZ,2014,6.6,-0.2
LT,CZ,2015,2.7,0.3
LT,CZ,2016,4.1,0.7
LT,CZ,2017,5.2,4.1
LT,CZ,2018,6.5,4.1
LT,CZ,2019,7.3,0.0
LT,CZ,2020,7.1,1.7
LT,CZ,2021,12.2,-3.1
LT,CZ,2022,5.7,0.6
LT,CZ,2023,8.6,-0.7
LT,CZ,2024,8.3,-2.4
LT,DE,2013,45.1,0.4
LT,DE,2014,90.5,-0.8
LT,DE,2015,127.7,2.3
LT,DE,2016,143.7,1.0
LT,DE,2017,162.0,1.0
LT,DE,2018,121.0,0.5
LT,DE,2019,144.4,1.1
LT,DE,2020,137.7,7.4
LT,DE,2021,85.0,4.7
LT,DE,2022,117.2,6.9
LT,DE,2023,171.1,17.8
LT,DE,2024,819.1,4.7
LT,DK,2013,33.5,4.7
LT,DK,2014,37.6,0.0
LT,DK,2015,50.1,0.3
LT,DK,2016,38.3,0.3
LT,DK,2017,59.9,1.6
LT,DK,2018,87.9,0.2
LT,DK,2019,87.1,0.3
LT,DK,2020,96.4,-1.0
LT,DK,2021,102.4,-0.2
LT,DK,2022,121.6,9.5
LT,DK,2023,169.2,5.1
LT,DK,2024,103.4,6.3
LT,EE,2013,62.4,31.3
LT,EE,2014,28.1,28.4
LT,EE,2015,43.7,57.0
LT,EE,2016,76.0,64.0
LT,EE,2017,90.7,87.0
LT,EE,2018,61.7,80.7
LT,EE,2019,90.2,54.6
LT,EE,2020,95.1,82.5
LT,EE,2021,138.0,17.2
LT,EE,2022,138.2,11.0
LT,EE,2023,183.9,44.3
LT,EE,2024,133.8,21.0
LT,ES,2013,,0.0
LT,ES,2014,,0.1
LT,ES,2015,,0.3
LT,ES,2016,7.4,0.2
LT,ES,2017,,-0.4
LT,ES,2018,7.1,0.0
LT,ES,2019,,-0.3
LT,ES,2020,6.6,-0.4
LT,ES,2021,5.2,0.5
LT,ES,2022,5.3,4.1
LT,ES,2023,7.9,0.3
LT,ES,2024,9.6,18.7
LT,FI,2013,6.8,0.0
LT,FI,2014,19.0,0.0
LT,FI,2015,21.3,0.0
LT,FI,2016,13.4,0.2
LT,FI,2017,23.5,0.1
LT,FI,2018,28.2,-0.3
LT,FI,2019,38.5,0.1
LT,FI,2020,64.2,0.0
LT,FI,2021,52.0,2.3
LT,FI,2022,30.9,0.5
LT,FI,2023,58.4,-2.3
LT,FI,2024,56.5,-0.9
LT,FR,2013,8.7,0.4
LT,FR,2014,7.9,1.5
LT,FR,2015,8.2,1.8
LT,FR,2016,14.9,2.1
LT,FR,2017,10.6,1.1
LT,FR,2018,15.7,1.4
LT,FR,2019,20.3,3.1
LT,FR,2020,20.0,5.3
LT,FR,2021,23.3,3.4
LT,FR,2022,37.6,2.8
LT,FR,2023,22.5,3.0
LT,FR,2024,23.6,2.3
LT,GR,2013,,0.1
LT,GR,2014,0.0,0.1
LT,GR,2015,0.4,0.2
LT,GR,2016,0.0,0.3
LT,GR,2017,0.1,0.1
LT,GR,2018,0.2,0.4
LT,GR,2019,0.1,-0.1
LT,GR,2020,0.5,1.4
LT,GR,2021,0.4,0.0
LT,GR,2022,2.2,1.1
LT,GR,2023,10.2,2.6
LT,GR,2024,6.0,4.6
LT,HR,2013,0.0,0.0
LT,HR,2014,,0.0
LT,HR,2015,,-0.1
LT,HR,2016,,0.1
LT,HR,2017,0.1,0.0
LT,HR,2018,0.0,0.0
LT,HR,2019,0.0,0.4
LT,HR,2020,,0.6
LT,HR,2021,0.1,
LT,HR,2022,0.2,
LT,HR,2023,8.5,
LT,HR,2024,4.8,3.7
LT,HU,2013,0.2,0.5
LT,HU,2014,1.8,0.1
LT,HU,2015,3.9,3.5
LT,HU,2016,0.2,-0.3
LT,HU,2017,0.2,-2.2
LT,HU,2018,0.3,2.4
LT,HU,2019,0.3,0.3
LT,HU,2020,0.6,17.2
LT,HU,2021,0.6,3.4
LT,HU,2022,0.5,1.0
LT,HU,2023,0.6,-1.3
LT,HU,2024,0.6,0.3
LT,IE,2013,,0.0
LT,IE,2014,,0.0
LT,IE,2016,,0.2
LT,IE,2017,,-0.2
LT,IE,2018,,-0.4
LT,IE,2019,12.4,0.2
LT,IE,2020,31.2,-1.5
LT,IE,2021,30.9,-1.6
LT,IE,2022,29.0,-1.5
LT,IE,2023,43.4,-1.6
LT,IE,2024,59.5,16.2
LT,IS,2013,,0.0
LT,IS,2014,,0.0
LT,IS,2015,,0.0
LT,IS,2016,2.2,0.0
LT,IS,2017,1.7,0.0
LT,IS,2018,,0.0
LT,IS,2019,,0.0
LT,IS,2020,2.5,0.0
LT,IS,2021,4.0,0.0
LT,IS,2022,4.2,0.0
LT,IS,2023,3.0,-2.9
LT,IS,2024,5.2,0.1
LT,IT,2013,23.7,-0.5
LT,IT,2014,23.6,-0.3
LT,IT,2015,30.7,-0.1
LT,IT,2016,31.7,0.0
LT,IT,2017,31.8,-0.3
LT,IT,2018,30.8,0.0
LT,IT,2019,30.8,0.2
LT,IT,2020,27.8,2.2
LT,IT,2021,38.8,1.0
LT,IT,2022,34.8,2.4
LT,IT,2023,40.8,2.7
LT,IT,2024,29.8,1.4
LT,LI,2013,,0.0
LT,LI,2014,,0.0
LT,LI,2015,,0.0
LT,LI,2016,0.0,0.0
LT,LI,2017,,0.0
LT,LI,2018,,0.0
LT,LI,2019,,0.0
LT,LI,2020,,0.0
LT,LI,2021,,0.0
LT,LI,2022,,0.0
LT,LI,2023,,0.0
LT,LI,2024,,0.0
LT,LU,2013,12.3,
LT,LU,2015,20.1,
LT,LU,2016,16.9,
LT,LU,2017,14.1,0.0
LT,LU,2018,11.1,0.7
LT,LU,2019,19.1,5.3
LT,LU,2020,29.4,3.5
LT,LU,2021,39.7,2.8
LT,LU,2022,34.7,3.7
LT,LU,2023,27.0,-0.1
LT,LU,2024,71.6,1.3
LT,LV,2013,92.7,-14.7
LT,LV,2014,26.7,31.1
LT,LV,2015,34.1,29.7
LT,LV,2016,53.4,18.0
LT,LV,2017,68.7,24.6
LT,LV,2018,65.9,55.1
LT,LV,2019,72.1,52.2
LT,LV,2020,40.7,95.4
LT,LV,2021,82.2,206.6
LT,LV,2022,100.0,227.7
LT,LV,2023,190.5,185.0
LT,LV,2024,80.0,146.5
LT,MT,2013,0.0,0.0
LT,MT,2014,0.0,0.0
LT,MT,2015,,0.0
LT,MT,2016,0.0,0.0
LT,MT,2017,0.0,
LT,MT,2018,0.9,-0.1
LT,MT,2019,0.0,-0.2
LT,MT,2020,,0.0
LT,MT,2021,0.1,0.0
LT,MT,2022,0.8,0.0
LT,MT,2023,2.0,5.9
LT,MT,2024,6.3,
LT,NL,2013,22.6,14.3
LT,NL,2014,39.9,1.7
LT,NL,2015,76.6,7.7
LT,NL,2016,96.0,17.2
LT,NL,2017,112.4,25.2
LT,NL,2018,71.2,26.3
LT,NL,2019,112.6,8.0
LT,NL,2020,265.1,10.0
LT,NL,2021,86.7,1.7
LT,NL,2022,123.5,-141.5
LT,NL,2023,115.7,14.2
LT,NL,2024,127.3,5.7
LT,NO,2013,36.2,-0.2
LT,NO,2014,41.0,0.1
LT,NO,2015,48.9,0.7
LT,NO,2016,54.4,0.4
LT,NO,2017,57.5,0.2
LT,NO,2018,61.5,-0.2
LT,NO,2019,49.4,1.1
LT,NO,2020,43.7,1.7
LT,NO,2021,43.1,0.3
LT,NO,2022,61.3,-0.7
LT,NO,2023,82.4,-0.2
LT,NO,2024,61.8,-0.7
LT,PL,2013,16.7,76.0
LT,PL,2014,13.3,-4.4
LT,PL,2015,23.2,-0.4
LT,PL,2016,33.2,-5.5
LT,PL,2017,217.7,4.1
LT,PL,2018,127.8,4.9
LT,PL,2019,78.8,30.2
LT,PL,2020,22.6,23.4
LT,PL,2021,77.3,-1.0
LT,PL,2022,89.1,19.2
LT,PL,2023,122.4,36.2
LT,PL,2024,77.3,41.2
LT,PT,2013,0.1,0.0
LT,PT,2014,,0.0
LT,PT,2015,0.1,0.0
LT,PT,2016,0.0,0.0
LT,PT,2017,0.3,0.1
LT,PT,2018,0.4,0.0
LT,PT,2019,0.3,0.1
LT,PT,2020,0.0,0.6
LT,PT,2021,0.0,
LT,PT,2022,0.3,1.1
LT,PT,2023,0.3,
LT,PT,2024,0.1,0.9
LT,RO,2013,,0.7
LT,RO,2014,,0.1
LT,RO,2015,1.1,0.8
LT,RO,2016,0.8,1.2
LT,RO,2017,0.7,-0.3
LT,RO,2018,0.8,1.3
LT,RO,2019,0.7,1.6
LT,RO,2020,,4.4
LT,RO,2021,1.7,-0.4
LT,RO,2022,2.6,2.0
LT,RO,2023,3.3,3.1
LT,RO,2024,,3.1
LT,SE,2013,60.0,0.0
LT,SE,2014,413.3,0.1
LT,SE,2015,203.5,0.4
LT,SE,2016,304.3,0.7
LT,SE,2017,91.9,-0.8
LT,SE,2018,114.7,3.5
LT,SE,2019,176.0,1.9
LT,SE,2020,199.9,8.7
LT,SE,2021,210.7,8.4
LT,SE,2022,167.0,5.4
LT,SE,2023,348.0,10.0
LT,SE,2024,206.2,-55.5
LT,SI,2013,1.2,-0.1
LT,SI,2014,,0.0
LT,SI,2015,,0.1
LT,SI,2016,,0.1
LT,SI,2017,,0.0
LT,SI,2018,0.7,0.1
LT,SI,2019,,0.3
LT,SI,2020,1.1,1.6
LT,SI,2021,1.4,
LT,SI,2022,1.7,
LT,SI,2023,5.0,
LT,SI,2024,2.3,0.3
LT,SK,2013,,0.5
LT,SK,2014,0.3,
LT,SK,2015,0.3,0.1
LT,SK,2016,,1.2
LT,SK,2017,,1.0
LT,SK,2018,,0.3
LT,SK,2019,,0.3
LT,SK,2020,0.3,-0.3
LT,SK,2021,0.7,0.4
LT,SK,2022,1.2,-1.8
LT,SK,2023,4.6,0.3
LT,SK,2024,,0.1
LT,UK,2013,84.5,0.0
LT,UK,2014,80.7,0.7
LT,UK,2015,58.1,2.8
LT,UK,2016,231.1,4.8
LT,UK,2017,247.6,0.5
LT,UK,2018,529.3,-0.8
LT,UK,2019,809.2,1.3
LT,UK,2020,1321.7,1.2
LT,UK,2021,1861.2,-11.0
LT,UK,2022,539.1,-0.5
LT,UK,2023,1003.1,2.7
LT,UK,2024,1462.0,3.7
LU,AT,2013,1135.0,739.0
LU,AT,2014,3795.0,290.0
LU,AT,2015,3742.0,525.0
LU,AT,2016,3263.0,998.0
LU,AT,2017,2708.0,649.0
LU,AT,2018,2601.0,1529.0
LU,AT,2019,2288.0,1199.0
LU,AT,2020,1874.0,474.0
LU,AT,2021,1513.0,778.0
LU,AT,2022,1756.0,419.0
LU,AT,2023,2343.0,508.0
LU,AT,2024,2368.0,476.0
LU,BE,2013,54729.0,3534.0
LU,BE,2014,74544.0,5739.0
LU,BE,2015,85299.0,6290.0
LU,BE,2016,91994.0,6067.0
LU,BE,2017,66199.0,5401.0
LU,BE,2018,41715.0,7840.0
LU,BE,2019,45564.0,6940.0
LU,BE,2020,44607.0,3999.0
LU,BE,2021,40316.0,3287.0
LU,BE,2022,37552.0,4129.0
LU,BE,2023,50013.0,4387.0
LU,BE,2024,52298.0,4114.0
LU,BG,2013,39.0,21.0
LU,BG,2014,51.0,8.0
LU,BG,2015,63.0,53.0
LU,BG,2016,23.0,73.0
LU,BG,2017,30.0,72.0
LU,BG,2018,25.0,78.0
LU,BG,2019,25.0,72.0
LU,BG,2020,46.0,35.0
LU,BG,2021,77.0,243.0
LU,BG,2022,47.0,290.0
LU,BG,2023,51.0,330.0
LU,BG,2024,37.0,338.0
LU,CH,2013,23398.0,17442.0
LU,CH,2014,50398.0,5338.0
LU,CH,2015,51599.0,11874.0
LU,CH,2016,48638.0,14167.0
LU,CH,2017,57305.0,14002.0
LU,CH,2018,54631.0,9548.0
LU,CH,2019,25467.0,14804.0
LU,CH,2020,27546.0,8564.0
LU,CH,2021,35624.0,7432.0
LU,CH,2022,46720.0,8055.0
LU,CH,2023,44830.0,8226.0
LU,CH,2024,71192.0,7488.0
LU,CY,2013,2486.0,3099.0
LU,CY,2014,2349.0,1355.0
LU,CY,2015,1574.0,2264.0
LU,CY,2016,678.0,814.0
LU,CY,2017,920.0,468.0
LU,CY,2018,1384.0,22.0
LU,CY,2019,1707.0,1512.0
LU,CY,2020,2274.0,1014.0
LU,CY,2021,1527.0,903.0
LU,CY,2022,1638.0,1162.0
LU,CY,2023,1521.0,1083.0
LU,CY,2024,1659.0,763.0
LU,CZ,2013,698.0,139.0
LU,CZ,2014,846.0,1109.0
LU,CZ,2015,712.0,1805.0
LU,CZ,2016,720.0,1615.0
LU,CZ,2017,1576.0,2603.0
LU,CZ,2018,2491.0,2807.0
LU,CZ,2019,1082.0,2754.0
LU,CZ,2020,2640.0,1620.0
LU,CZ,2021,2650.0,1455.0
LU,CZ,2022,3273.0,1324.0
LU,CZ,2023,2566.0,1040.0
LU,CZ,2024,2489.0,1049.0
LU,DE,2013,43329.0,2645.0
LU,DE,2014,33200.0,2957.0
LU,DE,2015,31716.0,3152.0
LU,DE,2016,39344.0,4414.0
LU,DE,2017,37583.0,5715.0
LU,DE,2018,42451.0,6296.0
LU,DE,2019,49636.0,5940.0
LU,DE,2020,57925.0,4198.0
LU,DE,2021,63182.0,5089.0
LU,DE,2022,90060.0,7794.0
LU,DE,2023,87729.0,7390.0
LU,DE,2024,110886.0,8377.0
LU,DK,2013,600.0,168.0
LU,DK,2014,3441.0,203.0
LU,DK,2015,1444.0,690.0
LU,DK,2016,1406.0,803.0
LU,DK,2017,1269.0,259.0
LU,DK,2018,536.0,1181.0
LU,DK,2019,544.0,433.0
LU,DK,2020,496.0,603.0
LU,DK,2021,743.0,487.0
LU,DK,2022,821.0,565.0
LU,DK,2023,1250.0,870.0
LU,DK,2024,1491.0,799.0
LU,EE,2013,4.0,2.0
LU,EE,2014,20.0,2.0
LU,EE,2015,22.0,7.0
LU,EE,2016,0.0,11.0
LU,EE,2017,0.0,8.0
LU,EE,2018,1.0,9.0
LU,EE,2019,0.0,25.0
LU,EE,2020,0.0,16.0
LU,EE,2021,102.0,27.0
LU,EE,2022,1.0,33.0
LU,EE,2023,11.0,66.0
LU,EE,2024,18.0,64.0
LU,ES,2013,15958.0,2222.0
LU,ES,2014,16760.0,1251.0
LU,ES,2015,17391.0,2815.0
LU,ES,2016,17610.0,4019.0
LU,ES,2017,20350.0,3540.0
LU,ES,2018,23689.0,4056.0
LU,ES,2019,14188.0,3142.0
LU,ES,2020,19083.0,3527.0
LU,ES,2021,23475.0,3201.0
LU,ES,2022,24560.0,4687.0
LU,ES,2023,24263.0,4572.0
LU,ES,2024,24547.0,4076.0
LU,FI,2013,469.0,-90.0
LU,FI,2014,838.0,81.0
LU,FI,2015,926.0,87.0
LU,FI,2016,796.0,711.0
LU,FI,2017,590.0,582.0
LU,FI,2018,643.0,815.0
LU,FI,2019,537.0,546.0
LU,FI,2020,522.0,767.0
LU,FI,2021,720.0,724.0
LU,FI,2022,490.0,789.0
LU,FI,2023,1218.0,641.0
LU,FI,2024,1212.0,642.0
LU,FR,2013,48060.0,3532.0
LU,FR,2014,55856.0,3024.0
LU,FR,2015,68596.0,3407.0
LU,FR,2016,79932.0,3450.0
LU,FR,2017,77683.0,4435.0
LU,FR,2018,86995.0,6700.0
LU,FR,2019,87193.0,7578.0
LU,FR,2020,75830.0,4961.0
LU,FR,2021,76905.0,4933.0
LU,FR,2022,76564.0,6954.0
LU,FR,2023,89930.0,6160.0
LU,FR,2024,110497.0,6919.0
LU,GR,2013,544.0,-111.0
LU,GR,2014,220.0,-51.0
LU,GR,2015,303.0,56.0
LU,GR,2016,257.0,129.0
LU,GR,2017,156.0,193.0
LU,GR,2018,109.0,99.0
LU,GR,2019,113.0,59.0
LU,GR,2020,85.0,125.0
LU,GR,2021,69.0,378.0
LU,GR,2022,530.0,481.0
LU,GR,2023,727.0,168.0
LU,GR,2024,1660.0,148.0
LU,HR,2013,14.0,91.0
LU,HR,2014,42.0,121.0
LU,HR,2015,37.0,127.0
LU,HR,2016,107.0,263.0
LU,HR,2017,110.0,280.0
LU,HR,2018,111.0,296.0
LU,HR,2019,121.0,81.0
LU,HU,2013,3858.0,-97.0
LU,HU,2014,4578.0,397.0
LU,HU,2015,2213.0,1310.0
LU,HU,2016,558.0,344.0
LU,HU,2017,536.0,77.0
LU,HU,2018,541.0,774.0
LU,HU,2019,1108.0,392.0
LU,HU,2020,32181.0,932.0
LU,HU,2021,34111.0,1131.0
LU,HU,2022,34902.0,294.0
LU,HU,2023,35157.0,895.0
LU,HU,2024,36745.0,69.0
LU,IE,2013,13533.0,8716.0
LU,IE,2014,35975.0,11866.0
LU,IE,2015,40064.0,8943.0
LU,IE,2016,51815.0,23017.0
LU,IE,2017,65677.0,13619.0
LU,IE,2018,82389.0,10787.0
LU,IE,2019,47994.0,11975.0
LU,IE,2020,47674.0,7573.0
LU,IE,2021,76891.0,5850.0
LU,IE,2022,80222.0,4850.0
LU,IE,2023,69435.0,4745.0
LU,IE,2024,52161.0,4259.0
LU,IS,2013,0.0,11.0
LU,IS,2014,7.0,444.0
LU,IT,2013,33500.0,1422.0
LU,IT,2014,27392.0,1339.0
LU,IT,2015,30483.0,2374.0
LU,IT,2016,23194.0,2157.0
LU,IT,2017,16543.0,2108.0
LU,IT,2018,17689.0,2717.0
LU,IT,2019,13408.0,2513.0
LU,IT,2020,11645.0,3151.0
LU,IT,2021,14697.0,2953.0
LU,IT,2022,14296.0,4883.0
LU,IT,2023,14807.0,4651.0
LU,IT,2024,9936.0,4858.0
LU,LI,2013,0.0,2.0
LU,LI,2014,186.0,3.0
LU,LI,2015,928.0,2.0
LU,LI,2016,793.0,3.0
LU,LI,2017,733.0,3.0
LU,LI,2018,730.0,4.0
LU,LI,2019,649.0,18.0
LU,LT,2013,9.0,5.0
LU,LT,2014,49.0,6.0
LU,LT,2015,37.0,43.0
LU,LT,2016,13.0,13.0
LU,LT,2017,13.0,9.0
LU,LT,2018,12.0,27.0
LU,LT,2019,11.0,12.0
LU,LT,2020,9.0,12.0
LU,LT,2021,13.0,15.0
LU,LT,2022,16.0,15.0
LU,LT,2023,30.0,8.0
LU,LT,2024,68.0,31.0
LU,LV,2013,7.0,-1.0
LU,LV,2014,232.0,2.0
LU,LV,2015,58.0,2.0
LU,LV,2016,57.0,-9.0
LU,LV,2017,117.0,11.0
LU,LV,2018,76.0,16.0
LU,LV,2019,44.0,15.0
LU,MT,2013,5.0,34.0
LU,MT,2014,194.0,533.0
LU,MT,2015,542.0,549.0
LU,MT,2016,23.0,235.0
LU,MT,2017,26.0,340.0
LU,MT,2018,9.0,606.0
LU,MT,2019,3.0,1374.0
LU,MT,2020,131.0,2342.0
LU,MT,2021,506.0,1220.0
LU,MT,2022,282.0,1107.0
LU,MT,2023,445.0,1719.0
LU,MT,2024,17520.0,1515.0
LU,NL,2013,33938.0,11053.0
LU,NL,2014,61064.0,11396.0
LU,NL,2015,63613.0,17530.0
LU,NL,2016,50879.0,19409.0
LU,NL,2017,44642.0,17531.0
LU,NL,2018,31062.0,21666.0
LU,NL,2019,30055.0,18006.0
LU,NL,2020,27232.0,13625.0
LU,NL,2021,26328.0,15139.0
LU,NL,2022,27344.0,16453.0
LU,NL,2023,27560.0,14960.0
LU,NL,2024,27191.0,14170.0
LU,NO,2013,2282.0,-104.0
LU,NO,2014,2290.0,251.0
LU,NO,2015,1001.0,574.0
LU,NO,2016,3405.0,180.0
LU,NO,2017,3698.0,359.0
LU,NO,2018,4171.0,741.0
LU,NO,2019,4353.0,635.0
LU,NO,2020,1423.0,505.0
LU,NO,2021,1357.0,522.0
LU,NO,2022,1183.0,684.0
LU,NO,2023,622.0,828.0
LU,NO,2024,1344.0,718.0
LU,PL,2013,525.0,690.0
LU,PL,2014,1865.0,1055.0
LU,PL,2015,2662.0,991.0
LU,PL,2016,2186.0,1053.0
LU,PL,2017,1812.0,1456.0
LU,PL,2018,1307.0,1393.0
LU,PL,2019,1307.0,965.0
LU,PL,2020,985.0,654.0
LU,PL,2021,1664.0,1363.0
LU,PL,2022,1415.0,1257.0
LU,PL,2023,1232.0,824.0
LU,PL,2024,1701.0,683.0
LU,PT,2013,513.0,342.0
LU,PT,2014,350.0,265.0
LU,PT,2015,414.0,568.0
LU,PT,2016,552.0,1031.0
LU,PT,2017,516.0,629.0
LU,PT,2018,746.0,1036.0
LU,PT,2019,642.0,885.0
LU,PT,2020,2665.0,759.0
LU,PT,2021,2641.0,586.0
LU,PT,2022,3694.0,786.0
LU,PT,2023,3284.0,956.0
LU,PT,2024,3556.0,784.0
LU,RO,2013,280.0,132.0
LU,RO,2014,142.0,118.0
LU,RO,2015,214.0,102.0
LU,RO,2016,128.0,120.0
LU,RO,2017,85.0,111.0
LU,RO,2018,198.0,234.0
LU,RO,2019,153.0,304.0
LU,RO,2020,139.0,36.0
LU,RO,2021,129.0,48.0
LU,RO,2022,790.0,56.0
LU,RO,2023,761.0,134.0
LU,RO,2024,1020.0,285.0
LU,SE,2013,8503.0,1179.0
LU,SE,2014,8899.0,1706.0
LU,SE,2015,11872.0,2150.0
LU,SE,2016,9769.0,2451.0
LU,SE,2017,10238.0,2149.0
LU,SE,2018,5814.0,3701.0
LU,SE,2019,6125.0,2329.0
LU,SE,2020,3116.0,1563.0
LU,SE,2021,14247.0,1692.0
LU,SE,2022,16660.0,1369.0
LU,SE,2023,19975.0,2616.0
LU,SE,2024,25396.0,2583.0
LU,SI,2013,51.0,-2.0
LU,SI,2014,71.0,36.0
LU,SI,2015,62.0,35.0
LU,SI,2016,33.0,43.0
LU,SI,2017,5.0,30.0
LU,SI,2018,7.0,54.0
LU,SI,2019,8.0,43.0
LU,SK,2013,417.0,197.0
LU,SK,2014,315.0,385.0
LU,SK,2015,485.0,497.0
LU,SK,2016,826.0,705.0
LU,SK,2017,963.0,426.0
LU,SK,2018,1446.0,501.0
LU,SK,2019,463.0,217.0
LU,SK,2020,619.0,96.0
LU,SK,2021,181.0,18.0
LU,SK,2022,344.0,29.0
LU,SK,2023,69.0,51.0
LU,SK,2024,251.0,65.0
LU,UK,2013,62209.0,7646.0
LU,UK,2014,124106.0,7494.0
LU,UK,2015,170818.0,11671.0
LU,UK,2016,158702.0,15627.0
LU,UK,2017,158044.0,15895.0
LU,UK,2018,157036.0,21872.0
LU,UK,2019,189100.0,17733.0
LU,UK,2020,177000.0,14381.0
LU,UK,2021,202022.0,16394.0
LU,UK,2024,181640.0,19277.0
LV,AT,2013,2.0,0.0
LV,AT,2014,3.0,0.0
LV,AT,2015,3.0,0.0
LV,AT,2016,1.0,
LV,AT,2017,1.0,0.0
LV,AT,2018,2.0,0.0
LV,AT,2019,6.0,0.0
LV,AT,2020,3.0,0.0
LV,AT,2021,2.0,0.0
LV,AT,2022,3.0,0.0
LV,AT,2023,3.0,0.0
LV,AT,2024,8.0,0.0
LV,BE,2013,5.0,0.0
LV,BE,2014,4.0,0.0
LV,BE,2015,3.0,0.0
LV,BE,2016,5.0,0.0
LV,BE,2017,5.0,0.0
LV,BE,2018,11.0,0.0
LV,BE,2019,4.0,0.0
LV,BE,2020,4.0,0.0
LV,BE,2021,2.0,0.0
LV,BE,2022,4.0,0.0
LV,BE,2023,7.0,0.0
LV,BE,2024,4.0,0.0
LV,BG,2013,,0.0
LV,BG,2014,0.0,0.0
LV,BG,2015,0.0,
LV,BG,2016,0.0,0.0
LV,BG,2017,0.0,0.0
LV,BG,2018,0.0,0.0
LV,BG,2019,0.0,0.0
LV,BG,2020,0.0,0.0
LV,BG,2021,0.0,0.0
LV,BG,2022,0.0,0.0
LV,BG,2023,1.0,0.0
LV,BG,2024,1.0,0.0
LV,CH,2013,29.0,1.0
LV,CH,2014,11.0,-3.0
LV,CH,2015,8.0,21.0
LV,CH,2016,10.0,8.0
LV,CH,2017,6.0,8.0
LV,CH,2018,20.0,
LV,CH,2019,41.0,6.0
LV,CH,2020,14.0,
LV,CH,2021,6.0,-3.0
LV,CH,2022,5.0,-2.0
LV,CH,2023,5.0,-7.0
LV,CH,2024,10.0,21.0
LV,CY,2013,,1.0
LV,CY,2014,127.0,0.0
LV,CY,2015,99.0,14.0
LV,CY,2016,,15.0
LV,CY,2017,93.0,5.0
LV,CY,2018,97.0,-1.0
LV,CY,2019,91.0,1.0
LV,CY,2020,100.0,13.0
LV,CY,2021,130.0,6.0
LV,CY,2022,117.0,-1.0
LV,CY,2023,124.0,-6.0
LV,CY,2024,58.0,-6.0
LV,CZ,2013,0.0,
LV,CZ,2014,0.0,
LV,CZ,2015,1.0,0.0
LV,CZ,2016,1.0,
LV,CZ,2017,0.0,
LV,CZ,2018,,0.0
LV,CZ,2020,0.0,0.0
LV,CZ,2021,0.0,0.0
LV,CZ,2022,1.0,
LV,CZ,2023,2.0,5.0
LV,CZ,2024,1.0,6.0
